1947260857,1
1951757669,1
1953216146,1
1955427385,1
1955501453,1
1955944611,1
1956468061,1
1959930866,1
1966350820,1
1967674385,1
1972660071,1
1976523444,1
1984640835,1
1986179551,1
1993610972,1
1995422124,1
1998195621,1
2001493648,1
2009352299,1
2010242925,1
2010390802,1
2015879025,1
2016097961,1
2018114917,1
2018856850,1
2021612942,1
2026909116,1
2035074043,1
2036937128,1
2039722186,1
2042196906,1
2055801293,1
2066892206,1
2068313644,1
2069714576,1
2071550664,1
2073849081,1
2080172050,1
2088788329,1
2093572584,1
2097234188,1
2097405407,1
2098330197,1
2100580844,1
2101526646,1
2102229160,1
2106986606,1
2109008256,1
2109263154,1
2109905500,1
2110026706,1
2115430522,1
2116336324,1
2118422235,1
2122155690,1
2124214218,1
2129677314,1
2131158580,1
2131193018,1
2135708025,1
2135855589,1
2140529302,1
2142243661,1
2143686690,1
2146521794,1
2147785581,1
2148258510,1
2150729741,1
2151128616,1
2151797810,1
2152991425,1
2159527871,1
2160640963,1
2161204348,1
2164796492,1
2172219668,1
2182696048,1
2188190934,1
2188687432,1
2191192688,1
2191199534,1
2196603642,1
2198596929,1
2199634529,1
2200765337,1
2203585922,1
2207419765,1
2208571761,1
2213727444,1
2216167481,1
2219804033,1
2220468007,1
2230582206,1
2232868591,1
2235747446,1
2242791506,1
2242939272,1
2244804520,1
2245142572,1
2249191654,1
2250073261,1
2251340427,1
2252782759,1
2254784438,1
2256826409,1
2267554653,1
2269804136,1
2272582892,1
2276879978,1
2278383906,1
2280368085,1
2287036256,1
2296693835,1
2298194006,1
2300057908,1
2300709202,1
2302096106,1
2304233892,1
2308278968,1
2309750652,1
2324724482,1
2330054253,1
2334220717,1
2336477733,1
2343281064,1
2346264921,1
2347304747,1
2352007989,1
2353127128,1
2353380259,1
2357163549,1
2374201396,1
2376109346,1
2376829144,1
2383365747,1
2383937037,1
2386109192,1
2387233428,1
2389924476,1
2396891903,1
2406263001,1
2407762285,1
2410391800,1
2415077937,1
2419006409,1
2423704733,1
2434098060,1
2434695827,1
2434711470,1
2446941494,1
2447553734,1
2448043516,1
2449184358,1
2450045995,1
2452804598,1
2453086270,1
2455496398,1
2456279320,1
2456635539,1
2462799587,1
2462929507,1
2463601637,1
2465172899,1
2467329154,1
2469887852,1
2475695756,1
2478876953,1
2480477979,1
2480912531,1
2484534287,1
2489139884,1
2490596708,1
2490882970,1
2493686946,1
2494187531,1
2501279051,1
2502903911,1
2513851828,1
2522662375,1
2524469252,1
2525946512,1
2541570835,1
2543352082,1
2545794494,1
2546175621,1
2548695998,1
2551859965,1
2553488523,1
2554352417,1
2557133269,1
2559644872,1
2560197175,1
2570349503,1
2577022489,1
2579482196,1
2589520396,1
2593657647,1
2596880283,1
2597683740,1
2597968441,1
2599715751,1
2609250824,1
2610195163,1
2611401162,1
2621311775,1
2626775564,1
2628402089,1
2628452125,1
2628571180,1
2629688371,1
2635747151,1
2643865295,1
2644761076,1
2650982565,1
2651787045,1
2653471224,1
2655146039,1
2656924030,1
2661368738,1
2665228786,1
2670084303,1
2670214525,1
2671645761,1
2679434385,1
2686529459,1
2688266095,1
2688978627,1
2689548880,1
2689773039,1
2693554104,1
2694805152,1
2697031907,1
2700480516,1
2703920449,1
2704821861,1
2708343035,1
2709180785,1
2712322455,1
2718266759,1
2719234046,1
2719904898,1
2733986419,1
2734688958,1
2741083081,1
2742038841,1
2744010237,1
2750186081,1
2756260279,1
2759729494,1
2764520351,1
2765392962,1
2770040591,1
2771794252,1
2782284671,1
2783608327,1
2785134619,1
2788662463,1
2791738586,1
2798923651,1
2801847161,1
2811285955,1
2812782879,1
2814855441,1
2817157929,1
2825405206,1
2828644624,1
2828896056,1
2834915421,1
2837777117,1
2838916771,1
2839322966,1
2843096913,1
2848389632,1
2851988555,1
2852631380,1
2855934080,1
2856301718,1
2857682435,1
2858771388,1
2863858772,1
2866187723,1
2867934279,1
2872917790,1
2876659058,1
2877288030,1
2881531022,1
2882541895,1
2882768851,1
2886221534,1
2896059276,1
2896128349,1
2897190329,1
2897985145,1
2899331204,1
2900843942,1
2902509485,1
2912496960,1
2912628190,1
2915809797,1
2919147612,1
2925186239,1
2928435900,1
2933654158,1
2941957527,1
2945416907,1
2945419088,1
2948636662,1
2951694381,1
2952594296,1
2955299377,1
2959671042,1
2962792580,1
2964166239,1
2967610194,1
2968582033,1
2969490169,1
2973578352,1
2985169250,1
2985408193,1
3005696152,1
3006392880,1
3009038464,1
3009371525,1
3010295928,1
3012358046,1
3013875595,1
3024701781,1
3025089086,1
3029564443,1
3031438624,1
3032468192,1
3033088178,1
3034587648,1
3037674804,1
3043181148,1
3051774734,1
3053362079,1
3054511755,1
3059395271,1
3061190975,1
3075058191,1
3076522948,1
3081729242,1
3083855735,1
3088807419,1
3098780951,1
3108758245,1
3109714599,1
3109969024,1
3113720057,1
3115812816,1
3125604240,1
3133370388,1
3133871587,1
3135109583,1
3137089790,1
3137470225,1
3137508868,1
3147697517,1
3147975382,1
3149765378,1
3151957055,1
3153009580,1
3154138689,1
3154421860,1
3160893480,1
3162711607,1
3172814080,1
3174574412,1
3174772592,1
3191218445,1
3194018260,1
3194898111,1
3199229116,1
3212271148,1
3215885875,1
3221052833,1
3224137908,1
3225387731,1
3226435900,1
3227758705,1
3230723802,1
3233700345,1
3235195490,1
3241271803,1
3242027039,1
3242392359,1
3242676937,1
3249302492,1
3249916685,1
3253687271,1
3258015629,1
3258308814,1
3263424801,1
3265946050,1
3272019701,1
3272094025,1
3272168476,1
3277702878,1
3280392080,1
3281285873,1
3284519604,1
3285412312,1
3287048574,1
3292367008,1
3295325912,1
3298739448,1
3305460118,1
3309052005,1
3316377283,1
3317401416,1
3317781421,1
3322118580,1
3322870373,1
3325232683,1
3325586265,1
3325902384,1
3327481876,1
3330076094,1
3331728261,1
3334044090,1
3335641583,1
3341101886,1
3341903218,1
3344408132,1
3344691575,1
3347002644,1
3347380074,1
3347742932,1
3349328539,1
3351679857,1
3351817352,1
3352111169,1
3354314235,1
3360059361,1
3363190705,1
3364136739,1
3367945120,1
3371258898,1
3372492046,1
3377553602,1
3383374253,1
3384588095,1
3387444524,1
3390119125,1
3390831424,1
3392054008,1
3392371861,1
3398115786,1
3403848247,1
3404801208,1
3405042518,1
3410479845,1
3410979019,1
3414779802,1
3416059820,1
3417661576,1
3424033432,1
3431474303,1
3438073310,1
3440096749,1
3443275686,1
3454814748,1
3459916100,1
3460786082,1
3461424860,1
3465363352,1
3467450142,1
3473770675,1
3474083866,1
3487499653,1
3492631552,1
3492863837,1
3500113610,1
3504499651,1
3504637125,1
3504862697,1
3508256156,1
3512403617,1
3512725182,1
3516402967,1
3521295179,1
3523028694,1
3524731225,1
3525203444,1
3525544133,1
3525836960,1
3533143687,1
3536975082,1
3537948872,1
3538654680,1
3540718145,1
3551010509,1
3553496589,1
3553721954,1
3565578268,1
3567689619,1
3569932488,1
3570981781,1
3572959924,1
3582099280,1
3585956549,1
3587340062,1
3593617345,1
3594005947,1
3595629511,1
3611772788,1
3613181753,1
3616679691,1
3632911278,1
3636916898,1
3640713389,1
3649636635,1
3651255811,1
3654376887,1
3657944036,1
3658673220,1
3664002612,1
3664957830,1
3676476815,1
3678607006,1
3679053868,1
3681676240,1
3683036743,1
3683138783,1
3684496736,1
3687736346,1
3692860909,1
3692937127,1
3694033417,1
3694910564,1
3696197921,1
3696827868,1
3701722432,1
3705441326,1
3705924028,1
3709477090,1
3710431541,1
3710887859,1
3713348194,1
3716559515,1
3727681772,1
3735509343,1
3742833795,1
3743953797,1
3744172155,1
3745842459,1
3746575625,1
3755720717,1
3756078034,1
3757048871,1
3758474328,1
3763824133,1
3764346391,1
3767100879,1
3770444299,1
3771903659,1
3773146591,1
3776426450,1
3778049306,1
3780306166,1
3788746961,1
3792934184,1
3793358131,1
3798478445,1
3804965601,1
3808258144,1
3808370398,1
3810342254,1
3813589592,1
3814904364,1
3817689364,1
3819674670,1
3836641811,1
3838459955,1
3839167956,1
3840793949,1
3842641359,1
3845694446,1
3851614037,1
3853205867,1
3856650516,1
3856917595,1
3861001915,1
3861384549,1
3867444588,1
3869385888,1
3871200580,1
3873196778,1
3875612682,1
3877763003,1
3881017796,1
3885098535,1
3887475054,1
3896879044,1
3897696981,1
3904963911,1
3905165603,1
3906947325,1
3908939393,1
3910495354,1
3927038851,1
3927616231,1
3936818046,1
3937788977,1
3939292676,1
3942395334,1
3945139968,1
3945404603,1
3947966390,1
3948450148,1
3949089714,1
3959374111,1
3961200869,1
3969294512,1
3976852178,1
3980095888,1
3983196321,1
3985250650,1
3985529384,1
3990389347,1
3993637274,1
3994117260,1
4002248725,1
4016202730,1
4017975018,1
4019451833,1
4019542937,1
4021233489,1
4023793021,1
4025801377,1
4029696846,1
4029776310,1
4030374520,1
4033252265,1
4034382273,1
4041975681,1
4043199849,1
4043230776,1
4043827277,1
4043871861,1
4045010421,1
4046725100,1
4050974260,1
4052460323,1
4060665754,1
4062493293,1
4072786793,1
4073662318,1
4074653881,1
4076650589,1
4080371268,1
4083738012,1
4086196530,1
4087065043,1
4090088460,1
4090222237,1
4090580127,1
4095044366,1
4102097062,1
4108778166,1
4108917276,1
4108976866,1
4111008501,1
4117449736,1
4121789286,1
4124433586,1
4125785357,1
4131638437,1
4133282998,1
4150055264,1
4150093211,1
4151220229,1
4152227365,1
4158978487,1
4162966659,1
4166004121,1
4172620178,1
4174424014,1
4180581288,1
4183274109,1
4183626481,1
4190937511,1
4191216492,1
4191256581,1
4192060693,1
4199180458,1
4199744134,1
4201850741,1
4203671020,1
4204626657,1
4204630877,1
4207245038,1
4208636014,1
4221956829,1
4222387337,1
4226931786,1
4227359822,1
4231614011,1
4232487981,1
4234509433,1
4234856856,1
4237614777,1
4239497657,1
4243381471,1
4246366994,1
4247678134,1
4261593393,1
4280569662,1
4281754806,1
4294753950,1
